Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Response_time_diff,Resolution_time_diff,Hour_of_day,resolution_hour,Resolution_class,total_response_seconds,response_time_status,within_or_outside_6_9pm
AXA-20201229-1189-HSE,CH01,Lemway,NGS010,2020-12-29 17:19:04.000,2020-12-29 17:29:18.000,2020-12-29 22:53:03.000,Customers End,Sheg,2020-12-30 05:14:23,Completed,Closed,0 days 00:10:14,0 days 05:23:45,17,5.395833333333333,Critical,614.0,Bad,outside 6-9pm
AXA-20201229-1190-HSE,CH01,Lemway,NGS010,2020-12-29 12:49:04.000,2020-12-29 12:58:17.000,2020-12-29 16:19:40.000,Customers End,Sheg,2020-12-29 21:38:30,Completed,Closed,0 days 00:09:13,0 days 03:21:23,12,3.356388888888889,Critical,553.0,Bad,outside 6-9pm
AXA-20201231-1191-HSE,CH01,Lemway,NGS018,2020-12-31 17:37:07.000,2020-12-31 17:47:30.000,2020-12-31 20:59:10.000,,Ore, ,Active,Open,0 days 00:10:23,0 days 03:11:40,17,3.1944444444444446,Critical,623.0,Bad,outside 6-9pm
AXA-20201231-1192-HSE,CH01,Lemway,NGS018,2020-12-31 15:28:03.000,2020-12-31 15:36:51.000,2020-12-31 19:52:15.000,Customers End,Kola,2021-01-02 06:44:52,Completed,Closed,0 days 00:08:48,0 days 04:15:24,15,4.256666666666667,Critical,528.0,Bad,outside 6-9pm
AXA-20201231-1193-HSE,CH01,Lemway,NGS018,2020-12-31 13:49:05.000,2020-12-31 13:50:33.000,2020-12-31 15:14:43.000,Customers End,Tunde,2020-12-31 14:52:28,Completed,Closed,0 days 00:01:28,0 days 01:24:10,13,1.4027777777777777,Fair,88.0,Bad,outside 6-9pm
AXA-20201230-1194-HSE,CH01,Lemway,NGS018,2020-12-30 20:04:09.000,2020-12-30 20:04:36.000,2020-12-31 00:37:19.000,Routine Service,Goodluck,2021-01-01 08:20:11,Completed,Closed,0 days 00:00:27,0 days 04:32:43,20,4.545277777777779,Critical,27.0,Bad,Within 6-9pm
AXA-20201229-1195-HSE,CH01,Lemway,NGS018,2020-12-29 18:13:08.000,2020-12-29 18:21:45.000,2020-12-29 20:23:09.000,Customers End,Atiku,2020-12-31 14:52:16,Completed,Closed,0 days 00:08:37,0 days 02:01:24,18,2.0233333333333334,Fair,517.0,Bad,Within 6-9pm
AXA-20201230-1196-WLESS,CH01,First,NGS003,2020-12-30 19:13:06.000,2020-12-30 19:19:16.000,2020-12-30 22:33:42.000,Customers End,Jonathan,2020-12-31 07:56:27,Completed,Closed,0 days 00:06:10,0 days 03:14:26,19,3.2405555555555554,Critical,370.0,Bad,Within 6-9pm
AXA-20201231-1197-HSE,CH01,Fidelity,NGS010,2020-12-31 18:49:04.000,2020-12-31 18:52:21.000,2020-12-31 20:00:42.000,,Amelia, ,Active,Open,0 days 00:03:17,0 days 01:08:21,18,1.1391666666666667,Fair,197.0,Bad,Within 6-9pm
AXA-20201231-1198-HSE,CH01,Fidelity,NGS010,2020-12-31 15:43:03.000,2020-12-31 15:50:50.000,2020-12-31 19:22:02.000,Customers End,Sekina,2021-01-01 07:32:19,Completed,Closed,0 days 00:07:47,0 days 03:31:12,15,3.52,Critical,467.00000000000006,Bad,outside 6-9pm
AXA-20201230-1199-HSE,CH01,Fidelity,NGS010,2020-12-30 21:34:04.000,2020-12-30 21:44:49.000,2020-12-30 23:20:36.000,Customers End,Jonathan,2020-12-31 06:56:33,Completed,Closed,0 days 00:10:45,0 days 01:35:47,21,1.5963888888888889,Fair,645.0,Bad,Within 6-9pm
AXA-20201231-1200-HSE,CH01,Trust,NGS018,2020-12-31 09:43:03.000,2020-12-31 09:52:36.000,2020-12-31 11:31:03.000,Line damage,Habeeb,2021-01-01 07:13:21,Completed,Closed,0 days 00:09:33,0 days 01:38:27,9,1.6408333333333334,Fair,573.0,Bad,outside 6-9pm
AXA-20201231-1201-EVOICE,CH01,GTBN,NGS003,2020-12-31 14:46:18.000,2020-12-31 14:50:30.000,2020-12-31 15:24:46.000,Line damage,Bola,2021-01-01 07:18:34,Completed,Closed,0 days 00:04:12,0 days 00:34:16,14,0.5711111111111111,Good,252.00000000000003,Bad,outside 6-9pm
AXA-20201231-1202-HSE,CH01,Jiji,NGS019,2020-12-31 08:07:07.000,2020-12-31 08:13:51.000,2020-12-31 13:20:10.000,Customers End,Bola,2021-01-01 07:24:49,Completed,Closed,0 days 00:06:44,0 days 05:06:19,8,5.105277777777777,Critical,404.0,Bad,outside 6-9pm
AXA-20201231-1203-HSE,CH01,Jiji,NGS019,2020-12-31 03:04:14.000,2020-12-31 03:10:41.000,2020-12-31 05:34:45.000,Line damage,Goodluck,2020-12-31 07:05:31,Completed,Closed,0 days 00:06:27,0 days 02:24:04,3,2.401111111111111,Fair,387.0,Bad,outside 6-9pm
AXA-20201230-1204-HSE,CH01,Jiji,NGS019,2020-12-30 18:04:06.000,2020-12-30 18:04:52.000,2020-12-30 22:14:55.000,Line damage,Kingsley,2020-12-31 07:05:43,Completed,Closed,0 days 00:00:46,0 days 04:10:03,18,4.1675,Critical,46.0,Bad,Within 6-9pm
AXA-20201231-1205-HSE,CH01,Jiji,NGS016,2020-12-31 17:04:33.000,2020-12-31 17:07:17.000,2020-12-31 18:47:34.000,Customers End,Kola,2021-01-02 06:42:47,Completed,Closed,0 days 00:02:44,0 days 01:40:17,17,1.6713888888888888,Fair,164.0,Bad,outside 6-9pm
AXA-20201231-1206-HSE,CH01,Jiji,NGS001,2020-12-31 23:34:03.000,2020-12-31 23:41:46.000,2020-12-31 23:48:58.000,,Fola, ,Active,Open,0 days 00:07:43,0 days 00:07:12,23,0.12,Excellent,463.00000000000006,Bad,outside 6-9pm
AXA-20201230-1207-HSE,CH01,Jiji,NGS001,2020-12-30 21:49:03.000,2020-12-30 21:57:34.000,2020-12-30 21:58:43.000,Routine Service,Boye,2021-01-02 06:47:42,Completed,Closed,0 days 00:08:31,0 days 00:01:09,21,0.019166666666666665,Excellent,511.00000000000006,Bad,Within 6-9pm
AXA-20201229-1208-HSE,CH01,Jiji,NGS001,2020-12-29 20:13:11.000,2020-12-29 20:19:33.000,2020-12-30 00:38:58.000,Customers End,Atiku,2021-01-02 06:16:37,Completed,Closed,0 days 00:06:22,0 days 04:19:25,20,4.323611111111112,Critical,382.0,Bad,Within 6-9pm
AXA-20201231-1209-HSE,CH01,Jiji,NGS016,2020-12-31 17:04:36.000,2020-12-31 17:08:59.000,2020-12-31 17:17:39.000,Line damage,Jennifer,2021-01-01 07:33:33,Completed,Closed,0 days 00:04:23,0 days 00:08:40,17,0.14444444444444443,Excellent,263.0,Bad,outside 6-9pm
AXA-20201231-1210-HSE,CH01,Jiji,NGS020,2020-12-31 18:04:10.000,2020-12-31 18:09:38.000,2020-12-31 21:10:59.000,,Myers, ,Active,Open,0 days 00:05:28,0 days 03:01:21,18,3.0225,Critical,328.0,Bad,Within 6-9pm
AXA-20201230-1211-HSE,CH01,Jiji,NGS020,2020-12-30 17:40:04.000,2020-12-30 17:40:28.000,2020-12-30 17:56:45.000,Routine Service,Amelia,2021-01-02 06:40:16,Completed,Closed,0 days 00:00:24,0 days 00:16:17,17,0.2713888888888889,Excellent,24.0,Bad,outside 6-9pm
AXA-20201229-1212-HSE,CH01,Jiji,NGS020,2020-12-29 17:58:09.000,2020-12-29 18:01:20.000,2020-12-29 20:01:59.000,Customers End,Sherifat,2020-12-31 14:57:38,Completed,Closed,0 days 00:03:11,0 days 02:00:39,17,2.0108333333333333,Fair,191.0,Bad,outside 6-9pm
AXA-20201229-1213-HSE,CH01,Jiji,NGS020,2020-12-29 17:04:08.000,2020-12-29 17:07:34.000,2020-12-29 18:46:36.000,Customers End,Brenda,2020-12-29 21:30:46,Completed,Closed,0 days 00:03:26,0 days 01:39:02,17,1.6505555555555556,Fair,206.0,Bad,outside 6-9pm
AXA-20201231-1214-HSE,CH06,Jiji,NGS021,2020-12-31 10:18:25.000,2020-12-31 10:23:40.000,2020-12-31 12:46:53.000,Customers End,Sekina,2020-12-31 14:56:00,Completed,Closed,0 days 00:05:15,0 days 02:23:13,10,2.3869444444444445,Fair,315.0,Bad,outside 6-9pm
AXA-20201231-1215-HSE,CH01,Jiji,NGS012,2020-12-31 18:37:06.000,2020-12-31 18:44:34.000,2020-12-31 22:14:09.000,,Habeeb, ,Active,Open,0 days 00:07:28,0 days 03:29:35,18,3.4930555555555554,Critical,448.0,Bad,Within 6-9pm
AXA-20201230-1216-HSE,CH01,Jiji,NGS012,2020-12-30 16:58:16.000,2020-12-30 16:58:57.000,2020-12-30 22:10:31.000,Customers End,Sherifat,2021-01-02 06:30:33,Completed,Closed,0 days 00:00:41,0 days 05:11:34,16,5.192777777777778,Critical,41.0,Bad,outside 6-9pm
AXA-20201229-1217-HSE,CH01,Jiji,NGS012,2020-12-29 16:52:06.000,2020-12-29 16:58:22.000,2020-12-29 19:59:30.000,Customers End,Sekina,2020-12-30 14:30:15,Completed,Closed,0 days 00:06:16,0 days 03:01:08,16,3.0188888888888887,Critical,376.0,Bad,outside 6-9pm
AXA-20201231-1218-HSE,CH01,Jiji,NGS022,2020-12-31 18:55:03.000,2020-12-31 19:02:18.000,2020-12-31 22:15:27.000,,Segun, ,Active,Open,0 days 00:07:15,0 days 03:13:09,18,3.2191666666666667,Critical,435.0,Bad,Within 6-9pm
AXA-20201230-1219-HSE,CH01,Jiji,NGS022,2020-12-30 19:31:09.000,2020-12-30 19:39:27.000,2020-12-30 22:20:48.000,Routine Service,Sheg,2021-01-01 08:21:07,Completed,Closed,0 days 00:08:18,0 days 02:41:21,19,2.6891666666666665,Fair,498.00000000000006,Bad,Within 6-9pm
AXA-20201229-1220-HSE,CH01,Jiji,NGS022,2020-12-29 18:10:04.000,2020-12-29 18:12:26.000,2020-12-29 21:42:31.000,Customers End,Vitus,2020-12-31 14:55:46,Completed,Closed,0 days 00:02:22,0 days 03:30:05,18,3.501388888888889,Critical,142.0,Bad,Within 6-9pm
AXA-20201231-1221-HSE,CH01,Jiji,NGS023,2020-12-31 19:25:08.000,2020-12-31 19:31:26.000,2020-12-31 20:15:06.000,,Kachi, ,Active,Open,0 days 00:06:18,0 days 00:43:40,19,0.7277777777777777,Good,378.0,Bad,Within 6-9pm
AXA-20201230-1222-HSE,CH01,Jiji,NGS023,2020-12-30 17:58:04.000,2020-12-30 18:01:24.000,2020-12-30 18:08:02.000,Routine Service,Kachi,2021-01-02 06:37:41,Completed,Closed,0 days 00:03:20,0 days 00:06:38,17,0.11055555555555556,Excellent,200.0,Bad,outside 6-9pm
AXA-20201229-1223-HSE,CH01,Jiji,NGS023,2020-12-29 17:28:06.000,2020-12-29 17:37:25.000,2020-12-29 17:43:35.000,Customers End,Sherifat,2020-12-30 14:53:44,Completed,Closed,0 days 00:09:19,0 days 00:06:10,17,0.10277777777777777,Excellent,559.0,Bad,outside 6-9pm
AXA-20201231-1224-HSE,CH01,Jiji,NGS008,2020-12-31 21:22:06.000,2020-12-31 21:23:42.000,2020-12-31 22:50:03.000,,Sekina, ,Active,Open,0 days 00:01:36,0 days 01:26:21,21,1.4391666666666667,Fair,96.0,Bad,Within 6-9pm
AXA-20201231-1225-HSE,CH01,Jiji,NGS010,2020-12-31 20:43:04.000,2020-12-31 20:53:32.000,2020-12-31 21:29:53.000,,Tunde, ,Active,Open,0 days 00:10:28,0 days 00:36:21,20,0.6058333333333333,Good,628.0,Bad,Within 6-9pm
AXA-20201230-1226-HSE,CH01,Jiji,NGS010,2020-12-30 20:58:07.000,2020-12-30 21:07:34.000,2020-12-31 02:37:43.000,Routine Service,Sherifat,2021-01-02 06:48:29,Completed,Closed,0 days 00:09:27,0 days 05:30:09,20,5.5025,Critical,567.0,Bad,Within 6-9pm
AXA-20201229-1227-HSE,CH01,Jiji,NGS010,2020-12-29 20:28:04.000,2020-12-29 20:36:45.000,2020-12-30 02:06:25.000,Customers End,Atiku,2021-01-02 06:11:43,Completed,Closed,0 days 00:08:41,0 days 05:29:40,20,5.4944444444444445,Critical,521.0,Bad,Within 6-9pm
AXA-20201231-1228-HSE,CH01,Jiji,NGS009,2020-12-31 23:04:06.000,2020-12-31 23:04:48.000,2020-12-31 23:33:30.000,Line damage,Kingsley,2021-01-01 07:05:32,Completed,Closed,0 days 00:00:42,0 days 00:28:42,23,0.47833333333333333,Excellent,42.0,Bad,outside 6-9pm
AXA-20201231-1229-HSE,CH01,Jiji,NGS007,2020-12-31 18:37:03.000,2020-12-31 18:46:30.000,2020-12-31 19:09:43.000,,Jonathan, ,Active,Open,0 days 00:09:27,0 days 00:23:13,18,0.3869444444444444,Excellent,567.0,Bad,Within 6-9pm
AXA-20201230-1230-HSE,CH01,Jiji,NGS007,2020-12-30 17:28:03.000,2020-12-30 17:33:41.000,2020-12-30 22:42:26.000,Routine Service,Amelia,2021-01-02 06:25:44,Completed,Closed,0 days 00:05:38,0 days 05:08:45,17,5.145833333333333,Critical,338.0,Bad,outside 6-9pm
AXA-20201229-1231-HSE,CH01,Jiji,NGS007,2020-12-29 18:43:04.000,2020-12-29 18:44:29.000,2020-12-30 00:27:03.000,Customers End,Bola,2020-12-31 14:36:51,Completed,Closed,0 days 00:01:25,0 days 05:42:34,18,5.709444444444444,Critical,85.0,Bad,Within 6-9pm
AXA-20201231-1232-HSE,CH01,Jiji,NGS024,2020-12-31 17:07:08.000,2020-12-31 17:16:23.000,2020-12-31 18:56:52.000,,Bola, ,Active,Open,0 days 00:09:15,0 days 01:40:29,17,1.6747222222222222,Fair,555.0,Bad,outside 6-9pm
AXA-20201230-1233-HSE,CH01,Jiji,NGS024,2020-12-30 18:07:08.000,2020-12-30 18:09:30.000,2020-12-30 19:54:36.000,Routine Service,Sherifat,2021-01-02 06:37:08,Completed,Closed,0 days 00:02:22,0 days 01:45:06,18,1.7516666666666667,Fair,142.0,Bad,Within 6-9pm
AXA-20201229-1234-HSE,CH01,Jiji,NGS024,2020-12-29 18:31:07.000,2020-12-29 18:35:53.000,2020-12-30 00:13:27.000,Customers End,Sherifat,2020-12-30 17:22:33,Completed,Closed,0 days 00:04:46,0 days 05:37:34,18,5.626111111111111,Critical,286.0,Bad,Within 6-9pm
AXA-20201231-1235-HSE,CH01,Jiji,NGS025,2020-12-31 04:52:03.000,2020-12-31 04:57:24.000,2020-12-31 06:58:52.000,Customers End,Tunde,2021-01-01 07:13:37,Completed,Closed,0 days 00:05:21,0 days 02:01:28,4,2.0244444444444443,Fair,321.0,Bad,outside 6-9pm
AXA-20201231-1236-HSE,CH01,Jiji,NGS025,2020-12-31 03:37:13.000,2020-12-31 03:38:44.000,2020-12-31 09:24:08.000,Line damage,Brenda,2020-12-31 07:05:12,Completed,Closed,0 days 00:01:31,0 days 05:45:24,3,5.756666666666667,Critical,91.0,Bad,outside 6-9pm
AXA-20201231-1237-HSE,CH01,Jiji,NGS025,2020-12-31 01:34:07.000,2020-12-31 01:39:12.000,2020-12-31 07:22:34.000,Line damage,Jonathan,2020-12-31 06:57:17,Completed,Closed,0 days 00:05:05,0 days 05:43:22,1,5.722777777777778,Critical,305.0,Bad,outside 6-9pm
AXA-20201231-1238-HSE,CH01,Jiji,NGS018,2020-12-31 19:58:03.000,2020-12-31 19:58:35.000,2020-12-31 22:58:57.000,,Jennifer, ,Active,Open,0 days 00:00:32,0 days 03:00:22,19,3.006111111111111,Critical,32.0,Bad,Within 6-9pm
AXA-20201230-1239-HSE,CH01,Jiji,NGS018,2020-12-30 20:43:04.000,2020-12-30 20:44:20.000,2020-12-30 23:55:38.000,Customers End,Habeeb,2021-01-01 08:19:49,Completed,Closed,0 days 00:01:16,0 days 03:11:18,20,3.1883333333333335,Critical,76.0,Bad,Within 6-9pm
AXA-20201229-1240-HSE,CH01,Jiji,NGS018,2020-12-29 18:52:06.000,2020-12-29 19:00:25.000,2020-12-29 23:39:30.000,Customers End,Sherifat,2020-12-31 14:35:57,Completed,Closed,0 days 00:08:19,0 days 04:39:05,18,4.651388888888889,Critical,499.00000000000006,Bad,Within 6-9pm
AXA-20201231-1241-HSE,CH06,Jiji,NGS013,2020-12-31 14:39:50.000,2020-12-31 14:44:24.000,2020-12-31 15:47:59.000,Line damage,Brenda,2021-01-01 07:03:34,Completed,Closed,0 days 00:04:34,0 days 01:03:35,14,1.0597222222222225,Fair,274.0,Bad,outside 6-9pm
AXA-20201231-1242-HSE,CH01,Jiji,NGS026,2020-12-31 22:58:03.000,2020-12-31 22:58:14.000,2021-01-01 01:12:25.000,,Amelia, ,Active,Open,0 days 00:00:11,0 days 02:14:11,22,2.236388888888889,Fair,11.0,Bad,outside 6-9pm
AXA-20201230-1243-HSE,CH01,Jiji,NGS026,2020-12-30 18:55:07.000,2020-12-30 19:05:49.000,2020-12-30 19:23:27.000,Routine Service,Goodluck,2021-01-02 06:50:11,Completed,Closed,0 days 00:10:42,0 days 00:17:38,18,0.29388888888888887,Excellent,642.0,Bad,Within 6-9pm
AXA-20201229-1244-HSE,CH01,Jiji,NGS026,2020-12-29 17:49:08.000,2020-12-29 17:57:40.000,2020-12-29 19:32:43.000,Customers End,Atiku,2020-12-30 14:52:14,Completed,Closed,0 days 00:08:32,0 days 01:35:03,17,1.5841666666666667,Fair,512.0,Bad,outside 6-9pm
AXA-20201230-1245-CBS,CH05,JH,NGS027,2020-12-30 23:47:30.000,2020-12-30 23:52:44.000,2020-12-31 05:25:47.000,Customers End,Amelia,2021-01-01 08:00:01,Completed,Closed,0 days 00:05:14,0 days 05:33:03,23,5.550833333333333,Critical,314.0,Bad,outside 6-9pm
AXA-20201231-1246-WLESS,CH01,Berger,NGS011,2020-12-31 15:52:04.000,2020-12-31 15:55:23.000,2020-12-31 18:26:52.000,,Amelia, ,Active,Open,0 days 00:03:19,0 days 02:31:29,15,2.524722222222222,Fair,199.0,Bad,outside 6-9pm
AXA-20201230-1247-WLESS,CH01,Berger,NGS011,2020-12-30 17:52:04.000,2020-12-30 17:59:11.000,2020-12-30 23:39:17.000,Customers End,Amelia,2020-12-31 20:06:42,Completed,Closed,0 days 00:07:07,0 days 05:40:06,17,5.668333333333333,Critical,427.0,Bad,outside 6-9pm
AXA-20201229-1248-WLESS,CH01,Berger,NGS011,2020-12-29 18:13:03.000,2020-12-29 18:22:30.000,2020-12-29 18:30:59.000,Customers End,Atiku,2020-12-30 13:21:06,Completed,Closed,0 days 00:09:27,0 days 00:08:29,18,0.1413888888888889,Excellent,567.0,Bad,Within 6-9pm
AXA-20201231-1249-WLESS,CH01,Berger,NGS004,2020-12-31 15:04:03.000,2020-12-31 15:12:12.000,2020-12-31 15:47:43.000,,Tunde, ,Active,Open,0 days 00:08:09,0 days 00:35:31,15,0.5919444444444445,Good,489.00000000000006,Bad,outside 6-9pm
AXA-20201230-1250-WLESS,CH01,Berger,NGS004,2020-12-30 17:07:08.000,2020-12-30 17:15:33.000,2020-12-30 20:36:53.000,Customers End,Sherifat,2020-12-31 20:03:54,Completed,Closed,0 days 00:08:25,0 days 03:21:20,17,3.3555555555555556,Critical,505.00000000000006,Bad,outside 6-9pm
AXA-20201229-1251-WLESS,CH01,Berger,NGS004,2020-12-29 17:43:06.000,2020-12-29 17:53:15.000,2020-12-29 19:55:34.000,Customers End,Tunde,2020-12-30 13:21:45,Completed,Closed,0 days 00:10:09,0 days 02:02:19,17,2.0386111111111114,Fair,609.0,Bad,outside 6-9pm
AXA-20201231-1252-HSE,CH01,Jumlaa,NGS004,2020-12-31 19:04:06.000,2020-12-31 19:10:38.000,2020-12-31 23:44:56.000,Routine Service,John,2021-01-01 07:05:28,Completed,Closed,0 days 00:06:32,0 days 04:34:18,19,4.571666666666666,Critical,392.0,Bad,Within 6-9pm
AXA-20201231-1253-HSE,CH01,Jumlaa,NGS004,2020-12-31 17:10:06.000,2020-12-31 17:17:15.000,2020-12-31 18:26:00.000,Routine Service,Sherifat,2021-01-01 07:04:11,Completed,Closed,0 days 00:07:09,0 days 01:08:45,17,1.1458333333333333,Fair,429.0,Bad,outside 6-9pm
AXA-20201230-1254-HSE,CH01,Jumlaa,NGS004,2020-12-30 19:19:04.000,2020-12-30 19:27:37.000,2020-12-30 20:32:24.000,Routine Service,Atiku,2021-01-01 08:21:42,Completed,Closed,0 days 00:08:33,0 days 01:04:47,19,1.0797222222222222,Fair,513.0,Bad,Within 6-9pm
AXA-20201229-1255-HSE,CH01,Jumlaa,NGS004,2020-12-29 16:49:04.000,2020-12-29 16:53:43.000,2020-12-29 20:11:08.000,Customers End,Vitus,2020-12-29 23:13:05,Completed,Closed,0 days 00:04:39,0 days 03:17:25,16,3.290277777777778,Critical,279.0,Bad,outside 6-9pm
AXA-20201231-1256-HSE,CH01,Kabo,NGS008,2020-12-31 22:43:09.000,2020-12-31 22:53:40.000,2021-01-01 03:55:48.000,Customers End,Mary,2021-01-02 06:53:20,Completed,Closed,0 days 00:10:31,0 days 05:02:08,22,5.035555555555556,Critical,631.0,Bad,outside 6-9pm
AXA-20201231-1257-HSE,CH01,Kabo,NGS008,2020-12-31 17:34:04.000,2020-12-31 17:35:09.000,2020-12-31 20:13:26.000,,Kola, ,Active,Open,0 days 00:01:05,0 days 02:38:17,17,2.6380555555555554,Fair,65.0,Bad,outside 6-9pm
AXA-20201230-1258-HSE,CH01,Kabo,NGS008,2020-12-30 23:04:03.000,2020-12-30 23:07:08.000,2020-12-31 04:46:11.000,Customers End,Brenda,2021-01-01 08:07:27,Completed,Closed,0 days 00:03:05,0 days 05:39:03,23,5.650833333333333,Critical,185.0,Bad,outside 6-9pm
AXA-20201230-1259-HSE,CH01,Kabo,NGS008,2020-12-30 17:43:12.000,2020-12-30 17:51:33.000,2020-12-30 20:05:54.000,Customers End,Myers,2021-01-02 06:38:53,Completed,Closed,0 days 00:08:21,0 days 02:14:21,17,2.2391666666666667,Fair,501.00000000000006,Bad,outside 6-9pm
AXA-20201229-1260-HSE,CH01,Kabo,NGS008,2020-12-29 22:37:06.000,2020-12-29 22:37:24.000,2020-12-30 01:19:40.000,Customers End,Sola,2021-01-02 06:09:06,Completed,Closed,0 days 00:00:18,0 days 02:42:16,22,2.7044444444444444,Fair,18.0,Bad,outside 6-9pm
AXA-20201231-1261-HSE,CH01,Kakawa,NGS019,2020-12-31 17:22:05.000,2020-12-31 17:30:25.000,2020-12-31 21:51:29.000,Customers End,Sola,2021-01-02 06:42:24,Completed,Closed,0 days 00:08:20,0 days 04:21:04,17,4.351111111111112,Critical,500.00000000000006,Bad,outside 6-9pm
AXA-20201231-1262-HSE,CH01,Keystone,NGS009,2020-12-31 06:55:09.000,2020-12-31 07:01:16.000,2020-12-31 07:36:42.000,Customers End,Atiku,2020-12-31 21:55:15,Completed,Closed,0 days 00:06:07,0 days 00:35:26,6,0.5905555555555555,Good,367.0,Bad,outside 6-9pm
AXA-20201231-1263-HSE,CH01,Mav,NGS003,2020-12-31 13:28:06.000,2020-12-31 13:33:46.000,2020-12-31 17:46:07.000,hardware failure,Atiku,2020-12-31 14:55:12,Completed,Closed,0 days 00:05:40,0 days 04:12:21,13,4.2058333333333335,Critical,340.0,Bad,outside 6-9pm
AXA-20201230-1264-HSE,CH01,Mav,NGS003,2020-12-30 16:58:09.000,2020-12-30 17:06:15.000,2020-12-30 22:43:22.000,Customers End,Atiku,2020-12-31 07:18:05,Completed,Closed,0 days 00:08:06,0 days 05:37:07,16,5.618611111111111,Critical,486.00000000000006,Bad,outside 6-9pm
AXA-20201231-1265-HSE,CH01,Mikano,NGS007,2020-12-31 07:34:03.000,2020-12-31 07:41:28.000,2020-12-31 13:05:49.000,Customers End,Tunde,2021-01-01 07:13:55,Completed,Closed,0 days 00:07:25,0 days 05:24:21,7,5.405833333333334,Critical,445.0,Bad,outside 6-9pm
AXA-20201230-1266-HSE,CH01,Mikano,NGS007,2020-12-30 20:04:04.000,2020-12-30 20:05:50.000,2020-12-31 00:31:26.000,Customers End,Jennifer,2020-12-31 07:18:58,Completed,Closed,0 days 00:01:46,0 days 04:25:36,20,4.426666666666667,Critical,106.0,Bad,Within 6-9pm
AXA-20201230-1267-HSE,CH01,Mikano,NGS007,2020-12-30 06:49:03.000,2020-12-30 06:49:31.000,2020-12-30 08:58:46.000,Customers End,Sheg,2020-12-30 07:41:05,Completed,Closed,0 days 00:00:28,0 days 02:09:15,6,2.154166666666667,Fair,28.0,Bad,outside 6-9pm
AXA-20201229-1268-HSE,CH01,Mikano,NGS007,2020-12-29 19:07:03.000,2020-12-29 19:08:33.000,2020-12-29 21:27:50.000,Customers End,Ore,2020-12-30 07:11:11,Completed,Closed,0 days 00:01:30,0 days 02:19:17,19,2.321388888888889,Fair,90.0,Bad,Within 6-9pm
AXA-20201231-1269-HSE,CH06,NDCC,NGS028,2020-12-31 10:11:31.000,2020-12-31 10:13:11.000,2020-12-31 14:32:39.000,Customers End,Sekina,2020-12-31 14:56:33,Completed,Closed,0 days 00:01:40,0 days 04:19:28,10,4.3244444444444445,Critical,100.0,Bad,outside 6-9pm
AXA-20201229-1270-HSE,CH01,NDCC,NGS028,2020-12-29 20:52:06.000,2020-12-29 20:57:36.000,2020-12-30 01:22:02.000,Customers End,Popoola,2020-12-30 01:00:54,Completed,Closed,0 days 00:05:30,0 days 04:24:26,20,4.407222222222223,Critical,330.0,Bad,Within 6-9pm
AXA-20201231-1271-HSE,CH01,NPS,NGS016,2020-12-31 17:04:28.000,2020-12-31 17:09:04.000,2020-12-31 20:37:29.000,Line damage,Myers,2021-01-01 07:32:59,Completed,Closed,0 days 00:04:36,0 days 03:28:25,17,3.473611111111111,Critical,276.0,Bad,outside 6-9pm
AXA-20201229-1272-HSE,CH01,NPS,NGS018,2020-12-29 15:40:06.000,2020-12-29 15:47:44.000,2020-12-29 19:27:02.000,,Myers, ,Active,Open,0 days 00:07:38,0 days 03:39:18,15,3.655,Critical,458.00000000000006,Bad,outside 6-9pm
AXA-20201231-1273-HSE,CH01,NPS,NGS025,2020-12-31 04:52:06.000,2020-12-31 04:54:31.000,2020-12-31 10:08:52.000,Line damage,Bola,2020-12-31 21:45:27,Completed,Closed,0 days 00:02:25,0 days 05:14:21,4,5.239166666666667,Critical,145.0,Bad,outside 6-9pm
AXA-20201231-1274-HSE,CH01,NPS,NGS025,2020-12-31 03:37:15.000,2020-12-31 03:39:56.000,2020-12-31 07:59:21.000,Line damage,Goodluck,2020-12-31 07:05:14,Completed,Closed,0 days 00:02:41,0 days 04:19:25,3,4.323611111111112,Critical,161.0,Bad,outside 6-9pm
AXA-20201231-1275-HSE,CH01,NPS,NGS025,2020-12-31 01:34:10.000,2020-12-31 01:34:28.000,2020-12-31 03:11:04.000,Line damage,Jonathan,2020-12-31 06:57:19,Completed,Closed,0 days 00:00:18,0 days 01:36:36,1,1.61,Fair,18.0,Bad,outside 6-9pm
AXA-20201231-1276-WLESS,CH01,NTAS,NGS005,2020-12-31 23:19:03.000,2020-12-31 23:26:38.000,2021-01-01 04:06:08.000,Customers End,Boye,2021-01-01 13:01:36,Completed,Closed,0 days 00:07:35,0 days 04:39:30,23,4.658333333333333,Critical,455.0,Bad,outside 6-9pm
AXA-20201229-1277-WLESS,CH01,NTAS,NGS005,2020-12-29 23:52:04.000,2020-12-29 23:54:50.000,2020-12-30 03:11:28.000,Customers End,Popoola,2020-12-30 12:12:13,Completed,Closed,0 days 00:02:46,0 days 03:16:38,23,3.277222222222222,Critical,166.0,Bad,outside 6-9pm
AXA-20201231-1278-WLESS,CH01,NTAS,NGS004,2020-12-31 00:22:09.000,2020-12-31 00:24:49.000,2020-12-31 05:03:37.000,Routine Service,Sheg,2020-12-31 21:27:31,Completed,Closed,0 days 00:02:40,0 days 04:38:48,0,4.6466666666666665,Critical,160.0,Bad,outside 6-9pm
